Date,RegionName,1m%Change,12m%Change,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,MortgagePrice,New12m%Change,Old12m%Change,AveragePrice
2006-02-01,Birmingham,0.122959933,4.57047912,1289,247530.763,148718.3361,121819.0012,112607.301,,5.230812431,4.506075561,137465.2892
2006-03-01,Birmingham,-0.985822288,3.497843433,1617,246341.4142,147542.346,120690.8856,110781.9814,,3.139371317,3.544811495,136110.1258
2006-04-01,Birmingham,0.552498462,2.68353603,1444,246339.1415,148375.9057,121474.486,111405.6699,,2.146769168,2.752041401,136862.1321
2006-05-01,Birmingham,0.785644881,3.347135323,1605,248258.121,149679.9611,122468.9369,112034.1816,,2.489055183,3.449859111,137937.3825
2006-06-01,Birmingham,1.148044959,4.053381807,1904,250004.535,151336.9357,124037.1218,113301.908,,3.066467923,4.168830016,139520.9656
2006-07-01,Birmingham,0.068456295,3.307909301,1684,250639.3337,151397.3747,124318.9239,112988.2498,,2.226291207,3.430161596,139616.4765
2006-08-01,Birmingham,0.456214904,3.293052536,1856,252237.5263,152092.2675,125195.4776,112846.7639,,1.535372772,3.488190797,140253.4277
2006-09-01,Birmingham,0.668318167,3.390876022,1783,255057.0003,153171.3024,125998.7594,113376.0612,,1.53444125,3.595629225,141190.7668
2006-10-01,Birmingham,0.784053688,5.02848701,1750,257265.9499,154377.433,126908.0147,114363.4555,,2.735988264,5.284185782,142297.7782
2006-11-01,Birmingham,0.572899156,5.390449922,1860,258737.3389,155432.9707,127569.844,114926.3998,,2.70872022,5.691937615,143113.001
2006-12-01,Birmingham,-0.034817714,4.748664307,1925,257380.7309,155207.1312,127719.2781,114978.5034,,1.431288698,5.125499159,143063.1723
2007-01-01,Birmingham,0.381836197,4.598056846,1488,258414.6912,155805.5572,128292.1818,115246.3415,,1.461272601,4.952973005,143609.4393
2007-02-01,Birmingham,0.279956968,4.762071023,1488,259016.8641,156090.972,128511.2154,116033.8857,,1.656422073,5.117062524,144011.4839
2007-03-01,Birmingham,0.436465621,6.266924472,1789,260933.6896,156861.5678,129186.4742,116078.6238,,2.988401878,6.626784505,144640.0446
2007-04-01,Birmingham,1.361387475,7.12178287,1517,263662.4968,158768.8669,131202.015,117623.7121,,3.149329342,7.545899243,146609.156
2007-05-01,Birmingham,0.003377334,6.290336145,1580,262555.836,158497.5954,131500.8118,117636.8702,,2.913838342,6.648921068,146614.1075
2007-06-01,Birmingham,0.369482946,5.47219262,1897,263148.4234,158889.0813,132041.0405,118276.5201,,2.512353995,5.782897138,147155.8216
2007-07-01,Birmingham,-0.305354944,5.078195426,1826,263288.3541,158445.0608,131592.8301,117766.4987,,3.170753755,5.277833185,146706.474
2007-08-01,Birmingham,0.995338609,5.64212416,1741,267351.0594,160221.8842,133118.3739,118033.3293,,3.55103287,5.82650206,148166.7002
2007-09-01,Birmingham,0.277660772,5.23216522,1515,269205.3598,160735.2252,133414.8415,118198.0881,,3.20759805,5.402466313,148578.101
2007-10-01,Birmingham,-0.230981451,4.172331432,1581,269260.5226,160177.8632,133016.7057,118179.4881,,2.12955291,4.342266643,148234.9132
2007-11-01,Birmingham,-0.645739021,2.910079064,1738,268007.1548,159159.2895,131869.7295,117823.3512,,1.382770721,3.034030489,147277.7025
2007-12-01,Birmingham,0.201276934,3.153128878,1345,267884.5911,159413.2994,132067.0913,118389.9359,,2.258640554,3.22070248,147574.1385
2008-01-01,Birmingham,0.15173687,2.916677081,1025,268776.3646,159775.0093,132142.3257,118561.6527,,2.273364747,2.962815635,147798.0629
2008-02-01,Birmingham,-0.017021681,2.611889797,1114,268887.279,159776.1773,132073.8814,118558.1033,,2.585993636,2.599924888,147772.9052
2008-03-01,Birmingham,-0.893578363,1.253037454,980,267549.6048,158607.1907,130943.1796,116901.6308,,2.014795905,1.168674729,146452.4385
2008-04-01,Birmingham,-0.83153951,-0.937545407,1150,265725.8071,157337.2925,130074.8087,115407.4943,,0.523223172,-1.083711275,145234.6286
2008-05-01,Birmingham,-0.352718328,-1.290290597,1064,264507.2511,156798.8093,129752.0821,114792.4054,,-0.265918978,-1.391918165,144722.3594
2008-06-01,Birmingham,-0.691415308,-2.333645164,1068,262237.1073,155601.8782,128952.393,114043.3667,,-1.587903596,-2.405118253,143721.7269
2008-07-01,Birmingham,-1.25465107,-3.263627836,866,258876.5245,153896.7788,127138.0549,112679.0357,,-3.00711043,-3.289432363,141918.5207
2008-08-01,Birmingham,-2.130764382,-6.257903279,765,254003.7204,150568.8375,124472.8596,110138.6658,,-5.749373801,-6.28086309,138894.5714
2008-09-01,Birmingham,-1.124173294,-7.568373265,627,253435.8813,148851.5824,122869.6239,108864.8794,,-7.087696264,-7.58318407,137333.1557
2008-10-01,Birmingham,-0.751748191,-8.050840845,782,252058.0278,147563.8056,121928.313,108179.7777,,-7.797904725,-8.039179388,136300.7562
2008-11-01,Birmingham,-0.897674226,-8.283998739,531,250535.9985,146445.6153,120574.9968,107284.9821,,-7.930392988,-8.292574025,135077.2195
2008-12-01,Birmingham,-2.528838522,-10.78292171,553,242769.3349,142797.6732,117729.8415,104411.9102,,-11.21294439,-10.71887043,131661.3347
2009-01-01,Birmingham,-2.558201904,-13.19698688,430,236995.7525,139034.9688,114565.0425,102063.7172,,-13.15238881,-13.18888857,128293.1719
2009-02-01,Birmingham,-1.777963999,-14.7257981,394,232370.6975,136353.9382,112384.6931,100936.3976,,-14.71090415,-14.71793238,126012.1655
2009-03-01,Birmingham,-0.669990877,-14.53341658,555,231051.7078,135291.7102,111304.0766,101075.5674,,-13.54945074,-14.62514176,125167.8955
2009-04-01,Birmingham,-0.834062859,-14.53559128,551,227824.9091,134363.3954,110410.5466,100221.7436,,-13.5812409,-14.62109172,124123.9166
2009-05-01,Birmingham,-0.757014685,-14.88234383,632,225306.3586,133379.4144,109827.4453,99084.34864,,-14.13993476,-14.95596862,123184.2803
2009-06-01,Birmingham,-0.334169426,-14.57614742,760,224350.5341,133080.2513,109697.384,98067.18266,,-14.5072965,-14.59695418,122772.6361
2009-07-01,Birmingham,1.839764827,-11.89919169,920,228707.7908,135635.6673,112001.3045,99022.55637,,-12.59661409,-11.85809645,125031.3639
2009-08-01,Birmingham,1.563409414,-8.573737118,788,233265.6439,137905.5766,113929.1328,99678.97296,,-9.400240536,-8.541505306,126986.116
2009-09-01,Birmingham,2.188231589,-5.510897496,762,238877.918,141018.5316,116455.6716,101498.8021,,-6.351948712,-5.484107656,129764.8663
2009-10-01,Birmingham,0.857991495,-3.978348001,921,241533.5824,142424.9143,117351.2286,102126.0206,,-4.841043987,-3.957254953,130878.2378
2009-11-01,Birmingham,0.779223396,-2.353578061,837,243491.3207,143462.4364,118435.2161,102649.953,,-3.878066996,-2.264450789,131898.0717
2009-12-01,Birmingham,1.337498811,1.519711237,1027,245319.4871,145512.0164,120357.034,103519.9263,,-0.403113778,1.633897898,133662.2068
2010-01-01,Birmingham,-1.40563986,2.720507695,504,242832.1236,143557.2335,118868.91,101242.5891,,-1.513987165,3.057971999,131783.3975
2010-02-01,Birmingham,0.063491688,4.646300223,579,243606.48,144132.572,118712.4249,100894.8277,,-0.788028779,5.101382363,131867.0691
2010-03-01,Birmingham,-1.236066879,4.049926984,755,242985.1596,142447.7782,116785.9211,99721.74201,,-2.385026142,4.618026464,130237.1039
2010-04-01,Birmingham,1.676931183,6.684589191,727,246115.8954,144899.4003,118638.8175,101766.6469,,0.838041782,7.192482662,132421.0905
2010-05-01,Birmingham,0.654460816,8.201902314,689,247404.2626,145664.8899,119504.0416,102589.7475,,2.42459948,8.70463806,133287.7346
2010-06-01,Birmingham,1.121010815,9.781714266,828,249542.6909,147319.0933,121141.9146,103335.0953,,4.24679388,10.26384216,134781.9046
2010-07-01,Birmingham,1.224126396,9.118065421,941,253966.2063,149124.4339,122752.7117,103990.7434,,3.795637569,9.5851546,136431.8054
2010-08-01,Birmingham,0.504399609,7.980282612,861,256125.981,150233.3195,123310.2046,103938.0869,,3.458780488,8.375824915,137119.9669
2010-09-01,Birmingham,0.668334118,6.374237025,826,259558.1207,151343.6577,123936.7801,104391.4446,,2.443950464,6.71614002,138036.3865
2010-10-01,Birmingham,-0.626421957,4.808636263,869,257988.0626,150511.0207,122933.2493,103992.7741,,2.578158775,4.994040001,137171.6962
2010-11-01,Birmingham,-0.579138848,3.395963198,777,257170.5191,149612.6483,122004.4692,103639.84,,1.844562144,3.519320764,136377.2816
2010-12-01,Birmingham,-1.120278111,0.888261556,833,253601.7775,148062.3161,120579.2536,102613.8612,,0.741310323,0.88755472,134849.4768
2011-01-01,Birmingham,-1.003763707,1.299487779,525,252133.1354,146380.03,119242.0544,101776.2062,,3.345975967,1.107550931,133495.9067
2011-02-01,Birmingham,-1.094733525,0.126956032,537,250285.0171,144478.9369,117902.7656,100862.0202,,3.272239988,-0.156735399,132034.4823
2011-03-01,Birmingham,-1.798975479,-0.443721166,672,247736.2886,141723.7784,115599.0376,99062.79414,,2.843077279,-0.733982777,129659.2143
2011-04-01,Birmingham,-0.206594891,-2.28796297,680,246719.3299,141387.5442,115427.6056,98921.25464,,0.328881235,-2.516652845,129391.345
2011-05-01,Birmingham,-0.282795258,-3.197820312,617,244064.8656,140947.3991,115136.9351,99155.15601,,0.52254736,-3.519514729,129025.4324
2011-06-01,Birmingham,0.544754262,-3.749465218,790,242907.8792,141866.3894,115925.3249,99833.10605,,0.216537477,-4.093727297,129728.3039
2011-07-01,Birmingham,0.550857775,-4.389653157,767,243512.2095,142703.2991,116551.9677,100524.2822,,0.351136851,-4.801361957,130442.9224
2011-08-01,Birmingham,1.091258466,-3.83137134,821,247226.2532,144615.4858,117966.6815,100563.1413,,0.045310956,-4.17450102,131866.3918
2011-09-01,Birmingham,0.408606994,-4.079489098,820,249838.2637,145175.1293,118494.7388,100501.8385,,-0.955451539,-4.359897954,132405.2071
2011-10-01,Birmingham,-1.079496876,-4.516820415,810,248086.2119,143985.8117,117103.9654,98858.83003,,-3.052707448,-4.65375122,130975.897
2011-11-01,Birmingham,-0.658308081,-4.592854056,850,246667.5301,142961.4252,116074.4941,98757.66453,,-2.874719511,-4.748191357,130113.6721
2011-12-01,Birmingham,-0.287907239,-3.789715376,884,244610.6181,142758.687,115596.7436,98818.66788,,-2.112637536,-3.939442732,129739.0654
2012-01-01,Birmingham,0.633792902,-2.198242879,642,245176.9428,143750.268,116502.1687,99252.98716,134123.4352,-1.340940409,-2.276554096,130561.3424
2012-02-01,Birmingham,0.4653555,-0.655560134,599,245958.5842,144414.1367,117349.8496,99239.02314,134845.4054,-1.567711915,-0.576681722,131168.9168
2012-03-01,Birmingham,0.292446435,1.4602135,883,245912.6197,144760.2188,118007.1255,99291.83295,134593.369,-0.238217148,1.604933145,131552.5156
2012-04-01,Birmingham,-0.191768253,1.475287781,622,245344.6088,144269.8126,117772.497,99452.40344,134309.8057,-0.60841285,1.654268391,131300.2397
2012-05-01,Birmingham,-0.920861934,0.825971549,693,242519.6679,142955.0095,116682.027,98694.20336,133068.4214,-1.82362025,1.053756189,130091.1458
2012-06-01,Birmingham,0.967061785,1.249460239,760,244708.0262,144144.1169,118065.1636,99489.09589,134367.3191,-1.578789074,1.498288058,131349.2075
2012-07-01,Birmingham,0.135936282,0.831655974,712,244637.0124,144203.0453,118513.7808,99387.31679,134538.4095,-2.822264178,1.162513702,131527.7587
2012-08-01,Birmingham,0.641969278,0.383520562,812,245792.1741,145102.7403,119555.9527,99645.99409,135419.3484,-2.841397243,0.682995754,132372.1265
2012-09-01,Birmingham,-0.460058908,-0.484928309,695,245831.5223,144487.3851,118884.483,98998.07843,134805.9173,-3.462668231,-0.205592389,131763.1368
2012-10-01,Birmingham,0.147359837,0.749302511,776,246218.2398,144849.7448,118937.2243,99155.14875,135037.6499,-0.633408936,0.88017828,131957.3027
2012-11-01,Birmingham,-0.110743073,1.304626179,833,246496.0081,144773.3102,118682.5737,98997.60029,134918.1576,0.322537375,1.390569674,131811.1692
2012-12-01,Birmingham,0.224903904,1.82562759,682,246987.2023,145279.9262,118829.4563,99206.25545,135243.4132,1.382612453,1.8551195,132107.6176
2013-01-01,Birmingham,0.106461091,1.292050439,559,247885.174,145745.478,118874.5067,98839.06122,135413.6073,0.394696133,1.367322405,132248.2608
2013-02-01,Birmingham,-0.020538327,0.802158358,662,248112.6641,145738.571,118836.8858,98721.67356,135378.2808,0.14949377,0.864176938,132221.0993
2013-03-01,Birmingham,-0.399970996,0.106221884,702,247855.9677,145143.4664,118199.8677,98417.78679,134823.9075,-0.412381829,0.176316125,131692.2532
2013-04-01,Birmingham,-0.733030676,-0.436656547,652,245817.85,143797.8876,117431.765,97962.2752,133826.8368,-0.003314459,-0.442351425,130726.9086
2013-05-01,Birmingham,0.613759546,1.105464716,820,246847.7739,144678.6117,118104.6233,98791.03475,134641.6644,1.816016593,1.079799946,131529.2575
2013-06-01,Birmingham,0.628032464,0.765970663,827,247065.113,145584.1042,119193.8417,99169.66827,135504.2204,1.54456066,0.724294176,132355.3039
2013-07-01,Birmingham,1.57803642,2.217144194,946,250665.6195,147783.7068,121231.339,100669.5974,137631.736,3.291431745,2.136285635,134443.9188
2013-08-01,Birmingham,1.076988569,2.658972091,1002,253227.4807,149390.284,122683.7124,101506.5734,139121.2417,4.170265647,2.531471448,135891.8644
2013-09-01,Birmingham,0.251819533,3.393156864,898,255293.0932,149799.2435,122762.6116,101723.043,139472.4433,5.511619019,3.21544212,136234.0667
2013-10-01,Birmingham,0.685701151,3.948945933,1124,257849.7917,151070.7827,123345.1322,102327.9206,140454.8846,5.396370559,3.842047622,137168.2253
2013-11-01,Birmingham,-0.214195228,3.841289286,1121,257710.4168,150917.0449,122902.031,102083.8568,140163.0866,4.647345416,3.802729716,136874.4175
2013-12-01,Birmingham,0.549117762,4.177201657,1065,257618.7111,151936.214,123603.1454,102771.3813,140929.1864,4.278752087,4.213013631,137626.0192
2014-01-01,Birmingham,0.489652073,4.57597476,883,258441.7119,152678.2406,124275.0932,103281.1365,141595.0369,5.398087658,4.543492043,138299.9079
2014-02-01,Birmingham,-0.468771757,4.10713399,981,257196.8485,152052.9252,123738.9527,102627.1777,140950.7905,5.864439302,3.988485501,137651.597
2014-03-01,Birmingham,0.24097829,4.777087541,954,257946.6147,152535.9952,123978.0315,102768.6828,141295.5484,6.53173578,4.63975027,137983.3074
2014-04-01,Birmingham,-0.187095391,5.353326642,936,256781.8321,152206.2008,123902.2332,102532.6796,141048.6111,6.503627563,5.261838364,137725.147
2014-05-01,Birmingham,1.434542754,6.212774115,1056,259543.6678,154305.2777,125822.7823,104079.2847,143073.8764,7.267729015,6.128447736,139700.8731
2014-06-01,Birmingham,1.063243545,6.672138917,1141,262116.4366,155929.6954,127300.7612,105025.3747,144611.6787,8.21097328,6.551013068,141186.2336
2014-07-01,Birmingham,1.087972428,6.157498388,1145,264902.8935,157755.1296,128783.2595,105887.5034,146203.6637,7.971297458,6.016558424,142722.3009
2014-08-01,Birmingham,1.411824862,6.509164813,1291,269078.5123,160126.219,130686.0903,106993.9435,148288.7488,7.560207179,6.429145064,144737.2899
2014-09-01,Birmingham,0.155375274,6.406700862,1111,269892.1964,160341.9395,130963.1429,106991.7278,148508.2087,6.364731607,6.41227569,144962.1758
2014-10-01,Birmingham,0.451738359,6.159444216,1225,271446.6475,161229.7789,131377.6461,107497.3432,149178.0447,5.379955628,6.222771401,145617.0256
2014-11-01,Birmingham,-0.130009693,6.249006951,1037,271616.758,161090.9936,130995.0986,107493.7162,148975.1774,4.924887902,6.355343416,145427.7093
2014-12-01,Birmingham,-0.036879018,5.629791414,1096,271750.9218,161023.7562,130763.8999,107696.7013,148913.8895,4.585634825,5.712705955,145374.077
2015-01-01,Birmingham,-0.603859743,4.480345449,860,270154.2498,160012.1027,129829.083,107308.2991,147995.0365,4.230390326,4.499881278,144496.2215
2015-02-01,Birmingham,0.004385689,4.977030302,932,269863.3415,159747.2399,129721.072,107853.3973,147959.8516,5.744521501,4.928738435,144502.5587
2015-03-01,Birmingham,0.22361012,4.958841544,967,270817.0589,160239.1015,129756.4531,108282.868,148293.0141,6.321834508,4.874592764,144825.681
2015-04-01,Birmingham,0.609401128,5.7964021,857,272715.161,161195.8594,130691.2654,108665.8618,149210.726,6.738802849,5.741152367,145708.2503
2015-05-01,Birmingham,-0.089917013,4.206387948,1066,272101.0872,161368.3172,130588.4024,108286.8044,149099.2075,4.171115062,4.199468077,145577.2338
2015-06-01,Birmingham,0.890834584,4.028616936,1134,273997.0149,162917.2685,132125.5591,108623.4495,150459.4272,2.904727073,4.057159845,146874.0862
2015-07-01,Birmingham,1.32963003,4.277304347,1301,277025.9702,165255.4853,133849.966,110077.2629,152473.979,3.114714926,4.288038089,148826.9681
2015-08-01,Birmingham,2.10948791,4.994680472,1182,283193.8493,168687.1024,136838.8225,112106.5116,155700.9054,4.465412445,4.932063993,151966.455
2015-09-01,Birmingham,1.227535641,6.118645461,1212,288037.4644,170629.4333,138331.1965,113626.5661,157587.8912,6.552416685,5.987134544,153831.8974
2015-10-01,Birmingham,-0.043507398,5.595451415,1322,288850.203,170683.2384,138310.9597,113167.7542,157532.6205,6.062325987,5.458480868,153764.958
2015-11-01,Birmingham,0.252665792,6.000065605,1254,290062.8347,171284.342,138550.0835,113351.2132,157939.8178,6.614027315,5.858064601,154153.4694
2015-12-01,Birmingham,-0.457840808,5.553681535,1128,288318.2745,170777.9237,137919.861,112625.0531,157237.9436,6.362513204,5.436340619,153447.6919
2016-01-01,Birmingham,1.190318089,7.459009112,951,291239.3898,173016.8504,139431.6978,114079.0017,159108.3826,7.823251097,7.389309817,155274.2076
2016-02-01,Birmingham,-0.132344292,7.312087759,1031,290975.6812,172921.5148,139149.1909,113924.3959,158897.41,6.073797449,7.348904909,155068.711
2016-03-01,Birmingham,1.00632742,8.150164876,1978,294400.1169,174460.8168,140379.2854,115457.7747,160475.2061,4.595763106,8.289228034,156629.21
2016-04-01,Birmingham,0.286906455,7.803498297,782,294656.6606,174899.6913,140948.6101,115707.419,160944.29,5.298362549,7.90209802,157078.5893
2016-05-01,Birmingham,1.171444713,9.16451447,952,296380.6923,176648.8698,142813.5067,117409.1804,162807.4949,9.630458797,9.149180389,158918.6781
2016-06-01,Birmingham,1.385927144,9.70020804,1068,299192.4976,179105.8497,145053.4195,118878.3048,165058.6695,13.27920905,9.565413686,161121.1752
2016-07-01,Birmingham,1.162790676,9.519589404,1127,302732.9675,180882.0423,146751.0265,120549.7937,166954.14,12.90053866,9.392521308,162994.6772
2016-08-01,Birmingham,0.888196243,8.209669341,1215,306462.6695,182542.1949,147934.6665,121529.4157,168445.1617,10.45206489,8.124646718,164442.3898
2016-09-01,Birmingham,0.557394306,7.493307395,1168,308574.1327,183773.1018,148571.4024,122206.0124,169402.6161,9.262103023,7.426079221,165358.9823
2016-10-01,Birmingham,-0.540120815,6.959248854,1041,308067.2779,182968.1965,147331.3219,121823.7653,168466.2509,9.519937414,6.862554091,164465.844
